population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,47,Czechia,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,42.87163332664825,45.19508621647386,39.7917433603623
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,345,Malaria,3,Rate,2019,93.12058281226552,147.74574431029265,47.28048168483554
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,320.4257077472273,335.8446421202034,291.63660533534664
1,All Population,1,Deaths,193,Botswana,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,44.37998960343572,53.68138403957849,35.37073055779064
1,All Population,1,Deaths,194,Lesotho,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,111.23619417036164,169.21049531762668,63.81023600056057
1,All Population,1,Deaths,168,Angola,3,Both,22,All ages,410,Neoplasms,3,Rate,2010,43.03379122510134,50.8233339723083,36.67043990497602
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,50.61609629485491,57.73583802230577,44.3232951632036
1,All Population,1,Deaths,194,Lesotho,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,156.20834216624297,187.31466995091765,124.30088217134116
1,All Population,1,Deaths,24,Marshall Islands,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,116,Saint Lucia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,1.6848007415809008,1.9619511373044054,1.441838916113513
1,All Population,1,Deaths,116,Saint Lucia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,4.975139720207778,5.769302943814569,4.273882363613323
1,All Population,1,Deaths,29,Tonga,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,30.118072817487842,40.000991669660806,21.112736328246175
1,All Population,1,Deaths,29,Tonga,3,Both,22,All ages,345,Malaria,3,Rate,2015,0.0,0.0,0.0
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,19.726870134039082,28.49302309029825,12.29809694372158
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,15.079552288425015,20.648570727250267,11.00179392616558
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,68.25240337026557,87.17845407976775,54.05989996033291
1,All Population,1,Deaths,11,Indonesia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,36.02774513872738,47.49219975518038,27.85219810980187
1,All Population,1,Deaths,11,Indonesia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,2.579238565223237,2.974076056063406,2.2262305647985525
1,All Population,1,Deaths,11,Indonesia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,220.3922830101019,243.45402252084514,195.46638391844334
1,All Population,1,Deaths,116,Saint Lucia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,26.12037402029005,28.59301400529608,23.319681830457576
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,345,Malaria,3,Rate,2019,99.35275288639458,137.57018468654672,63.43437926468559
1,All Population,1,Deaths,194,Lesotho,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,69.25860490232789,84.36841213594555,57.71288395411343
1,All Population,1,Deaths,53,Serbia,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,305.3833809601714,323.36539343301035,287.3984724832901
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,14.648283606806094,30.417677965055383,6.97961008728559
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,1.250154559545558,1.9547048463603907,0.8759908987392023
1,All Population,1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,183.42397114590847,202.810669178913,163.90378126688552
1,All Population,1,Deaths,116,Saint Lucia,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,132.9659467652459,141.82026466534552,123.62929984033389
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,1.7625150764344488,2.0081024378285175,1.507237491724319
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,19.229483290957866,21.376673343059306,17.17039736749225
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,33.84516992622757,38.191750514343966,29.435995015543387
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,22.58836743135858,35.689287455366646,11.899948730957643
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,96.54172795867395,116.77067905855186,78.59950928013188
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,37.18541875581872,48.763464281812425,28.32795345209515
1,All Population,1,Deaths,11,Indonesia,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,66.41825432959183,76.0622553753228,59.41391677891512
1,All Population,1,Deaths,33,Armenia,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,39.785214910943445,42.261995312339565,37.70417825069037
1,All Population,1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,7.3796386058890295,9.746921787799442,5.582747881183573
1,All Population,1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,2.24738380962313,3.530184583399357,1.497763420997615
1,All Population,1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,17.81459812264952,23.351582013251676,12.822194180050378
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,32.09009750150435,35.67574047356443,28.57409302004462
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,264.6446540206032,282.4833648845159,243.6931188175557
1,All Population,1,Deaths,196,South Africa,3,Both,22,All ages,410,Neoplasms,3,Rate,2015,105.99634917731979,114.96988409740207,96.65373205209633
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,68.5532612100454,86.9302347180729,50.959654486111766
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,97.62994484513182,114.78393641125679,82.33204101834612
1,All Population,1,Deaths,54,Slovakia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,436.22804032854765,460.4334221638687,405.92562661618695
1,All Population,1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,215.3533686864806,247.89246907898996,176.91486610755854
1,All Population,1,Deaths,25,Micronesia (Federated States of),3,Both,22,All ages,1029,Total cancers,3,Rate,2019,89.95758844900617,99.60468334387332,80.6092580305615
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,46.01425674940779,51.81684356958332,40.059534581455075
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,42.040142455151866,48.2527145328163,36.67227422228486
1,All Population,1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,157.12008085542257,167.23889629474033,146.36605906946815
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,152.40376825770034,181.91238203192978,128.55480742974282
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,23.537924847372135,31.483786628297665,17.3408480057378
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,11.121660629688813,21.741437863010724,6.315487736859698
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,48.21527689651834,59.405948146451784,38.94755058742948
1,All Population,1,Deaths,185,Rwanda,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,87.78267409127739,104.04687121166081,72.47554871110563
1,All Population,1,Deaths,197,Eswatini,3,Both,22,All ages,410,Neoplasms,3,Rate,2015,67.04032691298181,87.51487306517025,49.40661879184136
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,178.29759219687404,205.60540079976505,150.53379368820046
1,All Population,1,Deaths,118,Suriname,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,213.45061909986674,231.92517884836266,199.34819437906538
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,345,Malaria,3,Rate,2015,0.0,0.0,0.0
1,All Population,1,Deaths,197,Eswatini,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,31.86560813072522,46.36188497680812,21.66513028512011
1,All Population,1,Deaths,26,Papua New Guinea,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,52.999302259598466,60.32952426324612,45.77900924003942
1,All Population,1,Deaths,27,Samoa,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,7.673560797997446,12.675283485163177,4.926474124267136
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,84.0396911806175,88.30176230667308,79.20725107224627
1,All Population,1,Deaths,36,Kazakhstan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,4.540470168419784,4.772299410604999,4.327320296822533
1,All Population,1,Deaths,36,Kazakhstan,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,1.643299160178817,1.8305916677019158,1.463818755844232
1,All Population,1,Deaths,36,Kazakhstan,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,24.638345401018604,25.75222885778582,23.34248314074934
1,All Population,1,Deaths,27,Samoa,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,219.29602412084907,254.9865551702586,186.42944469510994
1,All Population,1,Deaths,36,Kazakhstan,3,Both,22,All ages,345,Malaria,3,Rate,2015,0.0,0.0,0.0
1,All Population,1,Deaths,198,Zimbabwe,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,13.337716388772385,18.283835844692042,9.746914650828916
1,All Population,1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,42.817792671410004,49.2886340461765,37.239001375517546
1,All Population,1,Deaths,14,Maldives,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,129.909240161439,141.2971695063022,117.11389756688753
1,All Population,1,Deaths,27,Samoa,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,47.11204123071026,56.868703955677745,38.7909698830912
1,All Population,1,Deaths,36,Kazakhstan,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,99.0238345483083,103.16441449001069,93.02943972305182
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,6.9383421590801815,7.33808729627365,6.579964744162134
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,2.519813133386827,2.8278009547601144,2.183962620450449
1,All Population,1,Deaths,14,Maldives,3,Both,22,All ages,410,Neoplasms,3,Rate,2015,43.05239526552123,46.35726457364341,39.359561833529774
1,All Population,1,Deaths,14,Maldives,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,14.098913424032732,17.54428442082339,10.930348143825206
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,80.4094073795086,102.78197932046898,58.105008246978215
1,All Population,1,Deaths,206,Gambia,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,27.78862424592676,33.35154826488874,23.360791719545677
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,14.560335168802625,15.420791216367265,13.869531658233214
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,267.76155997971193,277.6419607794729,254.3582578386606
1,All Population,1,Deaths,200,Benin,3,Both,22,All ages,345,Malaria,3,Rate,2015,102.39414520670303,167.25577473783426,53.11371097183607
1,All Population,1,Deaths,206,Gambia,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,14.29759081201596,20.22533748398451,9.40247509241955
1,All Population,1,Deaths,33,Armenia,3,Both,22,All ages,410,Neoplasms,3,Rate,2015,184.75805971813634,191.99136653665116,177.37843072342383
1,All Population,1,Deaths,29,Tonga,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,109.34344761086572,125.50420361640137,94.40672808212712
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,65.73355538888019,70.26046186487895,61.65063675931588
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,22.14847411128268,31.74895051481054,14.647651224885676
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,22.79609047029552,29.71731898363937,17.263882078171942
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,72.91946237994092,93.11012260984738,58.361065683180826
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,410,Neoplasms,3,Rate,2015,109.09814861829818,122.25289735994457,97.31752843002832
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,62.02366317397852,64.16029107561604,59.71340238730912
1,All Population,1,Deaths,38,Mongolia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,15.703006521848627,24.939136746751036,11.164449383447819
1,All Population,1,Deaths,207,Ghana,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,23.34639761124231,30.98242749573178,17.29948120876858
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,345,Malaria,3,Rate,2015,118.14907373669469,163.80677791584182,76.32475443463035
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,410,Neoplasms,3,Rate,2015,74.54645762228549,85.70481541753962,64.45773302338402
1,All Population,1,Deaths,15,Myanmar,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,38.7219909826653,51.65722902088119,28.214787376564235
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,24.086889977133556,33.489618539879466,17.04764217187449
1,All Population,1,Deaths,38,Mongolia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,0.16246746820224764,0.20572290429290757,0.1268284339088004
1,All Population,1,Deaths,38,Mongolia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,205.40317893366066,222.71916053081398,188.4320126714707
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,44.22853713689243,51.12175735932141,38.322048162950345
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,345,Malaria,3,Rate,2019,91.08083485861034,165.09781900487891,44.7669013158823
1,All Population,1,Deaths,30,Vanuatu,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,40.16683630756153,52.8277260575688,28.751557106470543
1,All Population,1,Deaths,201,Burkina Faso,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,34.2817325851087,38.25245872435429,30.099674465711406
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,27.125020643717455,42.160115197711235,14.176750410566695
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,159.67641932644005,177.5191565948312,141.59272127748952
1,All Population,1,Deaths,38,Mongolia,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,142.260064783209,155.05434252191213,130.23030103354907
1,All Population,1,Deaths,57,Belarus,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,211.49952077679882,217.86838340481285,202.9401212155459
1,All Population,1,Deaths,57,Belarus,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,7.416989369798351,7.9181455469179935,6.901875475505962
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,76.70127099892665,100.46272372644074,56.36220488927445
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,108.08970696299619,126.78615777167387,90.33999286776898
1,All Population,1,Deaths,39,Tajikistan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,187.16722523859607,199.75642932412796,173.13740045234897
1,All Population,1,Deaths,34,Azerbaijan,3,Both,22,All ages,410,Neoplasms,3,Rate,2015,90.36098158388333,104.11588327805829,80.60377275758269
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,72.5728146928139,95.82222063005639,53.08979580549843
1,All Population,1,Deaths,122,Ecuador,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,23.13273568021845,24.313354523384508,21.577862195589095
1,All Population,1,Deaths,17,Sri Lanka,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,85.45857764038948,91.54368797472722,78.44840509595186
1,All Population,1,Deaths,34,Azerbaijan,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,14.365634848770268,19.417128636679234,10.603721893015722
1,All Population,1,Deaths,17,Sri Lanka,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,56.66811552889927,65.22881423966675,46.63563307240571
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,22,All ages,345,Malaria,3,Rate,2019,16.458673813624674,38.87923190131114,4.9999947837216325
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,24.95313647025616,29.790775069167736,20.448958241013973
1,All Population,1,Deaths,17,Sri Lanka,3,Both,22,All ages,345,Malaria,3,Rate,2015,0.0,0.0,0.0
1,All Population,1,Deaths,123,Peru,3,Both,22,All ages,345,Malaria,3,Rate,2015,0.14609661296122992,0.3064482092859593,0.0490395020949436
1,All Population,1,Deaths,40,Turkmenistan,3,Both,22,All ages,410,Neoplasms,3,Rate,2015,61.5338900778506,63.90375843024138,59.123636392461115
1,All Population,1,Deaths,202,Cameroon,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,42.99247639091973,49.319105611900966,37.24686687494956
1,All Population,1,Deaths,203,Cabo Verde,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2015,151.1450671863544,174.75569164776778,127.74221700433144
1,All Population,1,Deaths,210,Liberia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,21.55547640022687,50.30067689624841,11.2954473968644
1,All Population,1,Deaths,210,Liberia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,47.13716566906419,69.2485698358169,29.3717577269367
1,All Population,1,Deaths,210,Liberia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,65.5522662245326,86.93484335532717,48.66290881310626
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,33.992549004307264,39.89694910647611,28.29311742853701
